# audited Stellar commit
bd0f4540b2496a57314e4e29bc6fcf8ff691b60f
# audited Xaman commit
01e2538b08efa2c960233911fad02633f31ce6cd
area	path	classification	stellar_blob	xaman_blob	evidence	handling
local-assets	android/app/src/main/res/drawable-hdpi/icon_tabbar_events_selected.png	Xaman inherited	85e70f2f858bd8e3606c90025ec8b397b86d0cdb	85e70f2f858bd8e3606c90025ec8b397b86d0cdb	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_tabbar_events.png	Xaman inherited	e8580acf3d3d20df389d1ad32233e39a15ab6af8	e8580acf3d3d20df389d1ad32233e39a15ab6af8	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_tabbar_home_selected_light.png	Xaman inherited	cc849a924addf31bd61763f7ef57d615f315b26c	cc849a924addf31bd61763f7ef57d615f315b26c	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_tabbar_home_selected.png	Xaman inherited	88af096bd8a02505950359d6aa6cf4b4bf702366	88af096bd8a02505950359d6aa6cf4b4bf702366	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_tabbar_home.png	Xaman inherited	c85526ec8cfb648dcac1e446bb4c16f2b13dd417	c85526ec8cfb648dcac1e446bb4c16f2b13dd417	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_tabbar_pro_selected_light.png	Stellar modified derivative	31b13edca54055ed012963aad99d924b11b99b30	5b7f50d09da4c1ef4298dca919724093490cbd8a	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_tabbar_pro_selected.png	Stellar modified derivative	2b9432408a7c21ca14953566986e77c25bae2c77	61bc290610657b72099abe5ba4592926fbba34a4	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_tabbar_pro.png	Xaman inherited	191b0b0c145c3a63f4151efb3362d1049a7a2f1f	191b0b0c145c3a63f4151efb3362d1049a7a2f1f	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_tabbar_profile_selected_light.png	Stellar modified derivative	5b290e8ef85db6912e5aafcd63868d3369245a32	a461a33d9c3dde3b23cabfde47a655190d57755b	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_tabbar_profile_selected.png	Stellar modified derivative	49fbb7b61fe2873380e52a2340cba792887ccf0a	6d6cfb501214cceab6633d001eec9aac2d57810d	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_tabbar_profile.png	Xaman inherited	b83a777dbaa265eb8e7ce0690a8df658b4569d93	b83a777dbaa265eb8e7ce0690a8df658b4569d93	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_tabbar_scan.png	Xaman inherited	59d664be6aba467787f341f34c78eb9130247865	59d664be6aba467787f341f34c78eb9130247865	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_tabbar_settings_selected_light.png	Xaman inherited	2fd308983fe72295fa579f6ea82599df3c8c5a82	2fd308983fe72295fa579f6ea82599df3c8c5a82	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_tabbar_settings_selected.png	Xaman inherited	92cdc110c0580273450051a16ba0137aef808d87	92cdc110c0580273450051a16ba0137aef808d87	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_tabbar_settings.png	Xaman inherited	4dc594d4628e18b2f4be67e65e1d11c85fddb939	4dc594d4628e18b2f4be67e65e1d11c85fddb939	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_tabbar_xapp_selected_light.png	Xaman inherited	c6196965698698a7c86ebe5ad269a83bbc807e0c	c6196965698698a7c86ebe5ad269a83bbc807e0c	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_tabbar_xapp_selected.png	Xaman inherited	86db51bfd90c3ccf63064b87d1401e9b7f11cd0c	86db51bfd90c3ccf63064b87d1401e9b7f11cd0c	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_tabbar_xapp.png	Xaman inherited	d768048a4ffd06d3e903d4e5ee028b04345b8436	d768048a4ffd06d3e903d4e5ee028b04345b8436	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_thumbs_up.png	Xaman inherited	a48015ee4629b4fc76af0ed6c9bae63958e5fd43	a48015ee4629b4fc76af0ed6c9bae63958e5fd43	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_toggle_right.png	Xaman inherited	1d0ea28ed1f63dfb98491726d3ebb717ccb81b1d	1d0ea28ed1f63dfb98491726d3ebb717ccb81b1d	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_trash.png	Xaman inherited	c6b9671484dd36030da84d38546c00067aa7b1bc	c6b9671484dd36030da84d38546c00067aa7b1bc	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_trustline.png	Xaman inherited	4893d064e3e30811d5a9347c5a174e5bb2be17fb	4893d064e3e30811d5a9347c5a174e5bb2be17fb	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_unlock.png	Xaman inherited	0dcfef2f122699fb4519ac53850113f795dd79f3	0dcfef2f122699fb4519ac53850113f795dd79f3	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_wallet.png	Xaman inherited	4299b827648c976fd51b60415e64949b40f25a20	4299b827648c976fd51b60415e64949b40f25a20	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_x.png	Xaman inherited	8e1d62d267cebd3808af0e3177beb01a3648ee6e	8e1d62d267cebd3808af0e3177beb01a3648ee6e	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_xapp.png	Stellar modified derivative	eb0402a180a6c2c89998208847fbe4f870c9a4a1	ada213e8376bcb4d1a97f41f575e45f9c828647b	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_xapps_light.png	Stellar modified derivative	ba9b0524097ce12ee7af95390376f461e7517606	a630204d4c9fac8760ed67951addef8a180cca15	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_xapps.png	Stellar modified derivative	ec2c0bca188cb4e252be5901cd147d070e1bf938	4984394d3dd49d2823ed8b12f49908f9f4a45cd8	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_xlm_square.png	Stellar modified derivative	1549166fd953f1b49f53e23059cfd9f2b4c389a2		no same path in audited Xaman commit; independent ownership not proven	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/icon_xlm.png	Stellar modified derivative	1d6cdff68b581f31ee0e3feb787589db8500d2a6		no same path in audited Xaman commit; independent ownership not proven	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/image_add_account_light.png	Stellar modified derivative	7c33d4b5c5a0a9ae1f373bf7b485637d4b49b84c	a3bb79609d8b4400c8b2cdaca91f9a61a760894e	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/image_add_account.png	Stellar modified derivative	24910913db4fb12590d828550a60a89d18e0d8de	e870840c55faf91272830431fe2eec7370a10e74	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/image_arrow_up.png	Xaman inherited	c479b78a83607ef518da900915ee2332e7d85cdb	c479b78a83607ef518da900915ee2332e7d85cdb	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/image_background_shapes.png	Xaman inherited	21ee9b806d2e6afe9bab8e82c8204f67705a82c3	21ee9b806d2e6afe9bab8e82c8204f67705a82c3	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/image_biometric_light.png	Stellar modified derivative	679cf537c39e1df589e0ecf63c00a2b97e538d0a	7f73d45c01cd1136adfd4b55fac5d9c36a0955f4	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/image_biometric.png	Stellar modified derivative	33811ff8d7495835b6b30ee6bb9b3627182ace41	be5d9946a073e48129178ca6be0aae7375a1f828	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/image_blank_nft_light.png	Xaman inherited	ff0a4a3431bac1be50e8d1dd6f57760e052f266a	ff0a4a3431bac1be50e8d1dd6f57760e052f266a	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/image_blank_nft.png	Xaman inherited	2441a5f77e3d519a31f98695f5fcc1d5abfea1e4	2441a5f77e3d519a31f98695f5fcc1d5abfea1e4	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/image_cloud_alert_light.png	Stellar modified derivative	121f92fc95426274a5f301b81cc44d6cd141c68f	7ea1065027efe3f39de5d3e5f6d258c860ba6684	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/image_cloud_alert.png	Stellar modified derivative	e2bb552b85e7c22cd0ae38efabb23b9ddec454d3	e91c1633f13dc92e78514e8d2d075023e3295275	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/image_coin_wallet_light.png	Stellar modified derivative	e30dd5640bb2d0e5eb4dc3ddfd17d07e59d4391b	a27ebf103945c4da787872a2f941d6320bedb829	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/image_coin_wallet.png	Stellar modified derivative	8f8e920f2a209b07e15757825deb72977cdebdbc	68a59a572d48ef70fe30e535625b354d2ed3e67f	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/image_complete_light.png	Stellar modified derivative	ee8c47deb6997eba706d2c64f7c3f785eae58ae9	a27ebf103945c4da787872a2f941d6320bedb829	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/image_complete.png	Stellar modified derivative	37d0d2e5eb19d432213dbc9915ba9cf8b9536162	9efc173e9096e87fcb186a68afaae6fe0f008698	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/image_encryption_migration.png	Xaman inherited	db072bfbc078a7c316b37bcd4665539c71c2c88b	db072bfbc078a7c316b37bcd4665539c71c2c88b	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/image_first_account_light.png	Stellar modified derivative	71936f56f14ceba5afb7ed93a3ef733907f35d83	bad412b8faaad623e9b50a5ef5d32ee3f1f7dda7	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/image_first_account.png	Stellar modified derivative	d9e80b1ec018fc250cf680efd29923c69906d453	962c0e8d80a095e08aa77b5e71d0c3fe138a4091	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-hdpi/image_firstaccount.png	Stellar modified derivative	cbf896d9d90571e80f955a4d2c52857fa9ac51dd	2472ba115c0746ce3c04bb91dbf26c1f285c85f5	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
